event_id:ID,timestamp,event_type,status,value,cve
EVT-045505,2026-05-01T22:38:25Z,file_access,normal,,
EVT-045506,2026-05-01T22:38:26Z,file_access,normal,,
EVT-045507,2026-05-01T22:38:27Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045508,2026-05-01T22:38:28Z,http_request,normal,,
EVT-045509,2026-05-01T22:38:29Z,modbus_write,normal,61,
EVT-045510,2026-05-01T22:38:30Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045511,2026-05-01T22:38:31Z,exploit_attempt,anomalous,83,CVE-2021-41773
EVT-045512,2026-05-01T22:38:32Z,http_request,normal,,
EVT-045513,2026-05-01T22:38:33Z,modbus_write,normal,82,
EVT-045514,2026-05-01T22:38:34Z,login,normal,,
EVT-045515,2026-05-01T22:38:35Z,login,normal,,
EVT-045516,2026-05-01T22:38:36Z,read_sensor,normal,69,
EVT-045517,2026-05-01T22:38:37Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045518,2026-05-01T22:38:38Z,exploit_attempt,anomalous,53,CVE-2021-41773
EVT-045519,2026-05-01T22:38:39Z,login,normal,,
EVT-045520,2026-05-01T22:38:40Z,file_access,normal,,
EVT-045521,2026-05-01T22:38:41Z,modbus_write,normal,51,
EVT-045522,2026-05-01T22:38:42Z,login,normal,,
EVT-045523,2026-05-01T22:38:43Z,modbus_write,normal,41,
EVT-045524,2026-05-01T22:38:44Z,login,normal,,
EVT-045525,2026-05-01T22:38:45Z,modbus_write,normal,47,
EVT-045526,2026-05-01T22:38:46Z,http_request,normal,,
EVT-045527,2026-05-01T22:38:47Z,http_request,normal,,
EVT-045528,2026-05-01T22:38:48Z,exploit_attempt,anomalous,57,CVE-2021-41773
EVT-045529,2026-05-01T22:38:49Z,login,normal,,
EVT-045530,2026-05-01T22:38:50Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045531,2026-05-01T22:38:51Z,exploit_attempt,anomalous,83,CVE-2021-41773
EVT-045532,2026-05-01T22:38:52Z,modbus_write,normal,101,
EVT-045533,2026-05-01T22:38:53Z,modbus_write,normal,53,
EVT-045534,2026-05-01T22:38:54Z,modbus_write,normal,115,
EVT-045535,2026-05-01T22:38:55Z,read_sensor,normal,94,
EVT-045536,2026-05-01T22:38:56Z,modbus_write,normal,106,
EVT-045537,2026-05-01T22:38:57Z,login,normal,,
EVT-045538,2026-05-01T22:38:58Z,http_request,normal,,
EVT-045539,2026-05-01T22:38:59Z,modbus_write,normal,118,
EVT-045540,2026-05-01T22:39:00Z,modbus_write,normal,70,
EVT-045541,2026-05-01T22:39:01Z,file_access,normal,,
EVT-045542,2026-05-01T22:39:02Z,http_request,normal,,
EVT-045543,2026-05-01T22:39:03Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045544,2026-05-01T22:39:04Z,modbus_write,normal,96,
EVT-045545,2026-05-01T22:39:05Z,exploit_attempt,anomalous,74,CVE-2021-41773
EVT-045546,2026-05-01T22:39:06Z,exploit_attempt,anomalous,71,CVE-2021-41773
EVT-045547,2026-05-01T22:39:07Z,exploit_attempt,anomalous,41,CVE-2021-41773
EVT-045548,2026-05-01T22:39:08Z,read_sensor,normal,107,
EVT-045549,2026-05-01T22:39:09Z,modbus_write,normal,103,
EVT-045550,2026-05-01T22:39:10Z,read_sensor,normal,85,
EVT-045551,2026-05-01T22:39:11Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045552,2026-05-01T22:39:12Z,http_request,normal,,
EVT-045553,2026-05-01T22:39:13Z,http_request,normal,,
EVT-045554,2026-05-01T22:39:14Z,file_access,normal,,
EVT-045555,2026-05-01T22:39:15Z,http_request,normal,,
EVT-045556,2026-05-01T22:39:16Z,exploit_attempt,anomalous,117,CVE-2021-41773
EVT-045557,2026-05-01T22:39:17Z,login,normal,,
EVT-045558,2026-05-01T22:39:18Z,modbus_write,normal,82,
EVT-045559,2026-05-01T22:39:19Z,modbus_write,normal,53,
EVT-045560,2026-05-01T22:39:20Z,login,normal,,
EVT-045561,2026-05-01T22:39:21Z,http_request,normal,,
EVT-045562,2026-05-01T22:39:22Z,file_access,normal,,
EVT-045563,2026-05-01T22:39:23Z,login,normal,,
EVT-045564,2026-05-01T22:39:24Z,exploit_attempt,anomalous,80,CVE-2021-41773
EVT-045565,2026-05-01T22:39:25Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045566,2026-05-01T22:39:26Z,http_request,normal,,
EVT-045567,2026-05-01T22:39:27Z,file_access,normal,,
EVT-045568,2026-05-01T22:39:28Z,file_access,normal,,
EVT-045569,2026-05-01T22:39:29Z,file_access,normal,,
EVT-045570,2026-05-01T22:39:30Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045571,2026-05-01T22:39:31Z,http_request,normal,,
EVT-045572,2026-05-01T22:39:32Z,read_sensor,normal,55,
EVT-045573,2026-05-01T22:39:33Z,read_sensor,normal,62,
EVT-045574,2026-05-01T22:39:34Z,exploit_attempt,anomalous,62,CVE-2021-41773
EVT-045575,2026-05-01T22:39:35Z,modbus_write,normal,65,
EVT-045576,2026-05-01T22:39:36Z,login,normal,,
EVT-045577,2026-05-01T22:39:37Z,read_sensor,normal,69,
EVT-045578,2026-05-01T22:39:38Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045579,2026-05-01T22:39:39Z,read_sensor,normal,99,
EVT-045580,2026-05-01T22:39:40Z,file_access,normal,,
EVT-045581,2026-05-01T22:39:41Z,read_sensor,normal,104,
EVT-045582,2026-05-01T22:39:42Z,http_request,normal,,
EVT-045583,2026-05-01T22:39:43Z,http_request,normal,,
EVT-045584,2026-05-01T22:39:44Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045585,2026-05-01T22:39:45Z,file_access,normal,,
EVT-045586,2026-05-01T22:39:46Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045587,2026-05-01T22:39:47Z,modbus_write,normal,63,
EVT-045588,2026-05-01T22:39:48Z,http_request,normal,,
EVT-045589,2026-05-01T22:39:49Z,read_sensor,normal,89,
EVT-045590,2026-05-01T22:39:50Z,modbus_write,normal,59,
EVT-045591,2026-05-01T22:39:51Z,http_request,normal,,
EVT-045592,2026-05-01T22:39:52Z,file_access,normal,,
EVT-045593,2026-05-01T22:39:53Z,read_sensor,normal,46,
EVT-045594,2026-05-01T22:39:54Z,exploit_attempt,anomalous,47,CVE-2021-41773
EVT-045595,2026-05-01T22:39:55Z,exploit_attempt,anomalous,80,CVE-2021-41773
EVT-045596,2026-05-01T22:39:56Z,modbus_write,normal,74,
EVT-045597,2026-05-01T22:39:57Z,read_sensor,normal,111,
EVT-045598,2026-05-01T22:39:58Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045599,2026-05-01T22:39:59Z,exploit_attempt,anomalous,89,CVE-2021-41773
EVT-045600,2026-05-01T22:40:00Z,modbus_write,normal,86,
EVT-045601,2026-05-01T22:40:01Z,login,normal,,
EVT-045602,2026-05-01T22:40:02Z,file_access,normal,,
EVT-045603,2026-05-01T22:40:03Z,http_request,normal,,
EVT-045604,2026-05-01T22:40:04Z,modbus_write,normal,42,
EVT-045605,2026-05-01T22:40:05Z,http_request,normal,,
EVT-045606,2026-05-01T22:40:06Z,login,normal,,
EVT-045607,2026-05-01T22:40:07Z,login,normal,,
EVT-045608,2026-05-01T22:40:08Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045609,2026-05-01T22:40:09Z,login,normal,,
EVT-045610,2026-05-01T22:40:10Z,exploit_attempt,anomalous,61,CVE-2021-41773
EVT-045611,2026-05-01T22:40:11Z,login,normal,,
EVT-045612,2026-05-01T22:40:12Z,login,normal,,
EVT-045613,2026-05-01T22:40:13Z,http_request,normal,,
EVT-045614,2026-05-01T22:40:14Z,file_access,normal,,
EVT-045615,2026-05-01T22:40:15Z,modbus_write,normal,64,
EVT-045616,2026-05-01T22:40:16Z,exploit_attempt,anomalous,113,CVE-2021-41773
EVT-045617,2026-05-01T22:40:17Z,exploit_attempt,anomalous,70,CVE-2021-41773
EVT-045618,2026-05-01T22:40:18Z,modbus_write,normal,54,
EVT-045619,2026-05-01T22:40:19Z,read_sensor,normal,113,
EVT-045620,2026-05-01T22:40:20Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045621,2026-05-01T22:40:21Z,login,normal,,
EVT-045622,2026-05-01T22:40:22Z,file_access,normal,,
EVT-045623,2026-05-01T22:40:23Z,read_sensor,normal,60,
EVT-045624,2026-05-01T22:40:24Z,modbus_write,normal,57,
EVT-045625,2026-05-01T22:40:25Z,exploit_attempt,anomalous,101,CVE-2021-41773
EVT-045626,2026-05-01T22:40:26Z,read_sensor,normal,115,
EVT-045627,2026-05-01T22:40:27Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045628,2026-05-01T22:40:28Z,modbus_write,normal,43,
EVT-045629,2026-05-01T22:40:29Z,read_sensor,normal,60,
EVT-045630,2026-05-01T22:40:30Z,exploit_attempt,anomalous,109,CVE-2021-41773
EVT-045631,2026-05-01T22:40:31Z,file_access,normal,,
EVT-045632,2026-05-01T22:40:32Z,read_sensor,normal,53,
EVT-045633,2026-05-01T22:40:33Z,exploit_attempt,anomalous,101,CVE-2021-41773
EVT-045634,2026-05-01T22:40:34Z,file_access,normal,,
EVT-045635,2026-05-01T22:40:35Z,login,normal,,
EVT-045636,2026-05-01T22:40:36Z,file_access,normal,,
EVT-045637,2026-05-01T22:40:37Z,modbus_write,normal,75,
EVT-045638,2026-05-01T22:40:38Z,modbus_write,normal,97,
EVT-045639,2026-05-01T22:40:39Z,read_sensor,normal,97,
EVT-045640,2026-05-01T22:40:40Z,modbus_write,normal,45,
EVT-045641,2026-05-01T22:40:41Z,file_access,normal,,
EVT-045642,2026-05-01T22:40:42Z,exploit_attempt,anomalous,92,CVE-2021-41773
EVT-045643,2026-05-01T22:40:43Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045644,2026-05-01T22:40:44Z,modbus_write,normal,105,
EVT-045645,2026-05-01T22:40:45Z,exploit_attempt,anomalous,57,CVE-2021-41773
EVT-045646,2026-05-01T22:40:46Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045647,2026-05-01T22:40:47Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045648,2026-05-01T22:40:48Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045649,2026-05-01T22:40:49Z,modbus_write,normal,64,
EVT-045650,2026-05-01T22:40:50Z,read_sensor,normal,62,
EVT-045651,2026-05-01T22:40:51Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045652,2026-05-01T22:40:52Z,http_request,normal,,
EVT-045653,2026-05-01T22:40:53Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045654,2026-05-01T22:40:54Z,exploit_attempt,anomalous,74,CVE-2021-41773
EVT-045655,2026-05-01T22:40:55Z,http_request,normal,,
EVT-045656,2026-05-01T22:40:56Z,exploit_attempt,anomalous,79,CVE-2021-41773
EVT-045657,2026-05-01T22:40:57Z,http_request,normal,,
EVT-045658,2026-05-01T22:40:58Z,modbus_write,normal,96,
EVT-045659,2026-05-01T22:40:59Z,file_access,normal,,
EVT-045660,2026-05-01T22:41:00Z,login,normal,,
EVT-045661,2026-05-01T22:41:01Z,read_sensor,normal,52,
EVT-045662,2026-05-01T22:41:02Z,http_request,normal,,
EVT-045663,2026-05-01T22:41:03Z,file_access,normal,,
EVT-045664,2026-05-01T22:41:04Z,exploit_attempt,anomalous,50,CVE-2021-41773
EVT-045665,2026-05-01T22:41:05Z,read_sensor,normal,70,
EVT-045666,2026-05-01T22:41:06Z,http_request,normal,,
EVT-045667,2026-05-01T22:41:07Z,file_access,normal,,
EVT-045668,2026-05-01T22:41:08Z,login,normal,,
EVT-045669,2026-05-01T22:41:09Z,http_request,normal,,
EVT-045670,2026-05-01T22:41:10Z,modbus_write,normal,45,
EVT-045671,2026-05-01T22:41:11Z,read_sensor,normal,51,
EVT-045672,2026-05-01T22:41:12Z,exploit_attempt,anomalous,82,CVE-2021-41773
EVT-045673,2026-05-01T22:41:13Z,read_sensor,normal,63,
EVT-045674,2026-05-01T22:41:14Z,login,normal,,
EVT-045675,2026-05-01T22:41:15Z,http_request,normal,,
EVT-045676,2026-05-01T22:41:16Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045677,2026-05-01T22:41:17Z,http_request,normal,,
EVT-045678,2026-05-01T22:41:18Z,modbus_write,normal,69,
EVT-045679,2026-05-01T22:41:19Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045680,2026-05-01T22:41:20Z,http_request,normal,,
EVT-045681,2026-05-01T22:41:21Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045682,2026-05-01T22:41:22Z,exploit_attempt,anomalous,82,CVE-2021-41773
EVT-045683,2026-05-01T22:41:23Z,read_sensor,normal,78,
EVT-045684,2026-05-01T22:41:24Z,read_sensor,normal,95,
EVT-045685,2026-05-01T22:41:25Z,http_request,normal,,
EVT-045686,2026-05-01T22:41:26Z,exploit_attempt,anomalous,86,CVE-2021-41773
EVT-045687,2026-05-01T22:41:27Z,file_access,normal,,
EVT-045688,2026-05-01T22:41:28Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045689,2026-05-01T22:41:29Z,login,normal,,
EVT-045690,2026-05-01T22:41:30Z,read_sensor,normal,88,
EVT-045691,2026-05-01T22:41:31Z,exploit_attempt,anomalous,86,CVE-2021-41773
EVT-045692,2026-05-01T22:41:32Z,file_access,normal,,
EVT-045693,2026-05-01T22:41:33Z,file_access,normal,,
EVT-045694,2026-05-01T22:41:34Z,modbus_write,normal,61,
EVT-045695,2026-05-01T22:41:35Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045696,2026-05-01T22:41:36Z,file_access,normal,,
EVT-045697,2026-05-01T22:41:37Z,file_access,normal,,
EVT-045698,2026-05-01T22:41:38Z,login,normal,,
EVT-045699,2026-05-01T22:41:39Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045700,2026-05-01T22:41:40Z,modbus_write,normal,109,
EVT-045701,2026-05-01T22:41:41Z,login,normal,,
EVT-045702,2026-05-01T22:41:42Z,modbus_write,normal,96,
EVT-045703,2026-05-01T22:41:43Z,read_sensor,normal,48,
EVT-045704,2026-05-01T22:41:44Z,read_sensor,normal,92,
EVT-045705,2026-05-01T22:41:45Z,read_sensor,normal,120,
EVT-045706,2026-05-01T22:41:46Z,read_sensor,normal,75,
EVT-045707,2026-05-01T22:41:47Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045708,2026-05-01T22:41:48Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045709,2026-05-01T22:41:49Z,file_access,normal,,
EVT-045710,2026-05-01T22:41:50Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045711,2026-05-01T22:41:51Z,http_request,normal,,
EVT-045712,2026-05-01T22:41:52Z,http_request,normal,,
EVT-045713,2026-05-01T22:41:53Z,read_sensor,normal,84,
EVT-045714,2026-05-01T22:41:54Z,modbus_write,normal,49,
EVT-045715,2026-05-01T22:41:55Z,modbus_write,normal,78,
EVT-045716,2026-05-01T22:41:56Z,read_sensor,normal,104,
EVT-045717,2026-05-01T22:41:57Z,login,normal,,
EVT-045718,2026-05-01T22:41:58Z,login,normal,,
EVT-045719,2026-05-01T22:41:59Z,http_request,normal,,
EVT-045720,2026-05-01T22:42:00Z,login,normal,,
EVT-045721,2026-05-01T22:42:01Z,login,normal,,
EVT-045722,2026-05-01T22:42:02Z,file_access,normal,,
EVT-045723,2026-05-01T22:42:03Z,http_request,normal,,
EVT-045724,2026-05-01T22:42:04Z,file_access,normal,,
EVT-045725,2026-05-01T22:42:05Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045726,2026-05-01T22:42:06Z,file_access,normal,,
EVT-045727,2026-05-01T22:42:07Z,exploit_attempt,anomalous,73,CVE-2021-41773
EVT-045728,2026-05-01T22:42:08Z,file_access,normal,,
EVT-045729,2026-05-01T22:42:09Z,http_request,normal,,
EVT-045730,2026-05-01T22:42:10Z,http_request,normal,,
EVT-045731,2026-05-01T22:42:11Z,exploit_attempt,anomalous,108,CVE-2021-41773
EVT-045732,2026-05-01T22:42:12Z,http_request,normal,,
EVT-045733,2026-05-01T22:42:13Z,modbus_write,normal,80,
EVT-045734,2026-05-01T22:42:14Z,login,normal,,
EVT-045735,2026-05-01T22:42:15Z,file_access,normal,,
EVT-045736,2026-05-01T22:42:16Z,modbus_write,normal,68,
EVT-045737,2026-05-01T22:42:17Z,http_request,normal,,
EVT-045738,2026-05-01T22:42:18Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045739,2026-05-01T22:42:19Z,http_request,normal,,
EVT-045740,2026-05-01T22:42:20Z,exploit_attempt,anomalous,76,CVE-2021-41773
EVT-045741,2026-05-01T22:42:21Z,read_sensor,normal,97,
EVT-045742,2026-05-01T22:42:22Z,read_sensor,normal,64,
EVT-045743,2026-05-01T22:42:23Z,http_request,normal,,
EVT-045744,2026-05-01T22:42:24Z,file_access,normal,,
EVT-045745,2026-05-01T22:42:25Z,http_request,normal,,
EVT-045746,2026-05-01T22:42:26Z,login,normal,,
EVT-045747,2026-05-01T22:42:27Z,http_request,normal,,
EVT-045748,2026-05-01T22:42:28Z,read_sensor,normal,103,
EVT-045749,2026-05-01T22:42:29Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045750,2026-05-01T22:42:30Z,file_access,normal,,
EVT-045751,2026-05-01T22:42:31Z,read_sensor,normal,70,
EVT-045752,2026-05-01T22:42:32Z,login,normal,,
EVT-045753,2026-05-01T22:42:33Z,file_access,normal,,
EVT-045754,2026-05-01T22:42:34Z,read_sensor,normal,41,
EVT-045755,2026-05-01T22:42:35Z,http_request,normal,,
EVT-045756,2026-05-01T22:42:36Z,file_access,normal,,
EVT-045757,2026-05-01T22:42:37Z,login,normal,,
EVT-045758,2026-05-01T22:42:38Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045759,2026-05-01T22:42:39Z,modbus_write,normal,41,
EVT-045760,2026-05-01T22:42:40Z,file_access,normal,,
EVT-045761,2026-05-01T22:42:41Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045762,2026-05-01T22:42:42Z,http_request,normal,,
EVT-045763,2026-05-01T22:42:43Z,http_request,normal,,
EVT-045764,2026-05-01T22:42:44Z,login,normal,,
EVT-045765,2026-05-01T22:42:45Z,exploit_attempt,anomalous,108,CVE-2021-41773
EVT-045766,2026-05-01T22:42:46Z,read_sensor,normal,75,
EVT-045767,2026-05-01T22:42:47Z,file_access,normal,,
EVT-045768,2026-05-01T22:42:48Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045769,2026-05-01T22:42:49Z,file_access,normal,,
EVT-045770,2026-05-01T22:42:50Z,modbus_write,normal,119,
EVT-045771,2026-05-01T22:42:51Z,exploit_attempt,anomalous,80,CVE-2021-41773
EVT-045772,2026-05-01T22:42:52Z,login,normal,,
EVT-045773,2026-05-01T22:42:53Z,modbus_write,normal,92,
EVT-045774,2026-05-01T22:42:54Z,http_request,normal,,
EVT-045775,2026-05-01T22:42:55Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045776,2026-05-01T22:42:56Z,file_access,normal,,
EVT-045777,2026-05-01T22:42:57Z,modbus_write,normal,117,
EVT-045778,2026-05-01T22:42:58Z,read_sensor,normal,101,
EVT-045779,2026-05-01T22:42:59Z,exploit_attempt,anomalous,49,CVE-2021-41773
EVT-045780,2026-05-01T22:43:00Z,login,normal,,
EVT-045781,2026-05-01T22:43:01Z,read_sensor,normal,85,
EVT-045782,2026-05-01T22:43:02Z,file_access,normal,,
EVT-045783,2026-05-01T22:43:03Z,login,normal,,
EVT-045784,2026-05-01T22:43:04Z,modbus_write,normal,47,
EVT-045785,2026-05-01T22:43:05Z,http_request,normal,,
EVT-045786,2026-05-01T22:43:06Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045787,2026-05-01T22:43:07Z,exploit_attempt,anomalous,83,CVE-2021-41773
EVT-045788,2026-05-01T22:43:08Z,http_request,normal,,
EVT-045789,2026-05-01T22:43:09Z,modbus_write,normal,108,
EVT-045790,2026-05-01T22:43:10Z,modbus_write,normal,62,
EVT-045791,2026-05-01T22:43:11Z,http_request,normal,,
EVT-045792,2026-05-01T22:43:12Z,exploit_attempt,anomalous,86,CVE-2021-41773
EVT-045793,2026-05-01T22:43:13Z,http_request,normal,,
EVT-045794,2026-05-01T22:43:14Z,exploit_attempt,anomalous,50,CVE-2021-41773
EVT-045795,2026-05-01T22:43:15Z,http_request,normal,,
EVT-045796,2026-05-01T22:43:16Z,http_request,normal,,
EVT-045797,2026-05-01T22:43:17Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045798,2026-05-01T22:43:18Z,login,normal,,
EVT-045799,2026-05-01T22:43:19Z,file_access,normal,,
EVT-045800,2026-05-01T22:43:20Z,modbus_write,normal,104,
EVT-045801,2026-05-01T22:43:21Z,login,normal,,
EVT-045802,2026-05-01T22:43:22Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045803,2026-05-01T22:43:23Z,http_request,normal,,
EVT-045804,2026-05-01T22:43:24Z,http_request,normal,,
EVT-045805,2026-05-01T22:43:25Z,exploit_attempt,anomalous,84,CVE-2021-41773
EVT-045806,2026-05-01T22:43:26Z,http_request,normal,,
EVT-045807,2026-05-01T22:43:27Z,file_access,normal,,
EVT-045808,2026-05-01T22:43:28Z,exploit_attempt,anomalous,116,CVE-2021-41773
EVT-045809,2026-05-01T22:43:29Z,read_sensor,normal,91,
EVT-045810,2026-05-01T22:43:30Z,read_sensor,normal,117,
EVT-045811,2026-05-01T22:43:31Z,modbus_write,normal,97,
EVT-045812,2026-05-01T22:43:32Z,read_sensor,normal,93,
EVT-045813,2026-05-01T22:43:33Z,modbus_write,normal,40,
EVT-045814,2026-05-01T22:43:34Z,read_sensor,normal,87,
EVT-045815,2026-05-01T22:43:35Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045816,2026-05-01T22:43:36Z,file_access,normal,,
EVT-045817,2026-05-01T22:43:37Z,http_request,normal,,
EVT-045818,2026-05-01T22:43:38Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045819,2026-05-01T22:43:39Z,modbus_write,normal,104,
EVT-045820,2026-05-01T22:43:40Z,read_sensor,normal,118,
EVT-045821,2026-05-01T22:43:41Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045822,2026-05-01T22:43:42Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045823,2026-05-01T22:43:43Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045824,2026-05-01T22:43:44Z,file_access,normal,,
EVT-045825,2026-05-01T22:43:45Z,login,normal,,
EVT-045826,2026-05-01T22:43:46Z,modbus_write,normal,116,
EVT-045827,2026-05-01T22:43:47Z,read_sensor,normal,61,
EVT-045828,2026-05-01T22:43:48Z,modbus_write,normal,83,
EVT-045829,2026-05-01T22:43:49Z,http_request,normal,,
EVT-045830,2026-05-01T22:43:50Z,modbus_write,normal,105,
EVT-045831,2026-05-01T22:43:51Z,read_sensor,normal,119,
EVT-045832,2026-05-01T22:43:52Z,http_request,normal,,
EVT-045833,2026-05-01T22:43:53Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045834,2026-05-01T22:43:54Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045835,2026-05-01T22:43:55Z,modbus_write,normal,63,
EVT-045836,2026-05-01T22:43:56Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045837,2026-05-01T22:43:57Z,read_sensor,normal,63,
EVT-045838,2026-05-01T22:43:58Z,exploit_attempt,anomalous,101,CVE-2021-41773
EVT-045839,2026-05-01T22:43:59Z,login,normal,,
EVT-045840,2026-05-01T22:44:00Z,file_access,normal,,
EVT-045841,2026-05-01T22:44:01Z,file_access,normal,,
EVT-045842,2026-05-01T22:44:02Z,exploit_attempt,anomalous,82,CVE-2021-41773
EVT-045843,2026-05-01T22:44:03Z,http_request,normal,,
EVT-045844,2026-05-01T22:44:04Z,file_access,normal,,
EVT-045845,2026-05-01T22:44:05Z,http_request,normal,,
EVT-045846,2026-05-01T22:44:06Z,http_request,normal,,
EVT-045847,2026-05-01T22:44:07Z,http_request,normal,,
EVT-045848,2026-05-01T22:44:08Z,login,normal,,
EVT-045849,2026-05-01T22:44:09Z,login,normal,,
EVT-045850,2026-05-01T22:44:10Z,exploit_attempt,anomalous,111,CVE-2021-41773
EVT-045851,2026-05-01T22:44:11Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045852,2026-05-01T22:44:12Z,read_sensor,normal,53,
EVT-045853,2026-05-01T22:44:13Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045854,2026-05-01T22:44:14Z,read_sensor,normal,77,
EVT-045855,2026-05-01T22:44:15Z,modbus_write,normal,75,
EVT-045856,2026-05-01T22:44:16Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045857,2026-05-01T22:44:17Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045858,2026-05-01T22:44:18Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045859,2026-05-01T22:44:19Z,read_sensor,normal,112,
EVT-045860,2026-05-01T22:44:20Z,modbus_write,normal,105,
EVT-045861,2026-05-01T22:44:21Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045862,2026-05-01T22:44:22Z,read_sensor,normal,77,
EVT-045863,2026-05-01T22:44:23Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045864,2026-05-01T22:44:24Z,login,normal,,
EVT-045865,2026-05-01T22:44:25Z,modbus_write,normal,54,
EVT-045866,2026-05-01T22:44:26Z,exploit_attempt,anomalous,46,CVE-2021-41773
EVT-045867,2026-05-01T22:44:27Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045868,2026-05-01T22:44:28Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045869,2026-05-01T22:44:29Z,login,normal,,
EVT-045870,2026-05-01T22:44:30Z,login,normal,,
EVT-045871,2026-05-01T22:44:31Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045872,2026-05-01T22:44:32Z,modbus_write,normal,64,
EVT-045873,2026-05-01T22:44:33Z,read_sensor,normal,89,
EVT-045874,2026-05-01T22:44:34Z,exploit_attempt,anomalous,119,CVE-2021-41773
EVT-045875,2026-05-01T22:44:35Z,login,normal,,
EVT-045876,2026-05-01T22:44:36Z,file_access,normal,,
EVT-045877,2026-05-01T22:44:37Z,login,normal,,
EVT-045878,2026-05-01T22:44:38Z,modbus_write,normal,96,
EVT-045879,2026-05-01T22:44:39Z,modbus_write,normal,102,
EVT-045880,2026-05-01T22:44:40Z,modbus_write,normal,45,
EVT-045881,2026-05-01T22:44:41Z,login,normal,,
EVT-045882,2026-05-01T22:44:42Z,http_request,normal,,
EVT-045883,2026-05-01T22:44:43Z,login,normal,,
EVT-045884,2026-05-01T22:44:44Z,read_sensor,normal,70,
EVT-045885,2026-05-01T22:44:45Z,login,normal,,
EVT-045886,2026-05-01T22:44:46Z,read_sensor,normal,106,
EVT-045887,2026-05-01T22:44:47Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045888,2026-05-01T22:44:48Z,exploit_attempt,anomalous,,CVE-2021-41773
EVT-045889,2026-05-01T22:44:49Z,file_access,normal,,
EVT-045890,2026-05-01T22:44:50Z,login,normal,,
EVT-045891,2026-05-01T22:44:51Z,http_request,normal,,
EVT-045892,2026-05-01T22:44:52Z,login,normal,,
EVT-045893,2026-05-01T22:44:53Z,file_access,normal,,
EVT-045894,2026-05-01T22:44:54Z,http_request,normal,,
EVT-045895,2026-05-01T22:44:55Z,file_access,normal,,
