source,target,type,weight,description
IT-04343,IT-01905,DEPENDS_ON,0.8,L'actif IT-04343 dépend de IT-01905.
IT-04004,IT-09392,DEPENDS_ON,0.5,L'actif IT-04004 dépend de IT-09392.
IT-06971,IT-00143,DEPENDS_ON,0.8,L'actif IT-06971 dépend de IT-00143.
IT-09375,IT-04023,DEPENDS_ON,1.0,L'actif IT-09375 dépend de IT-04023.
IT-04504,IT-01690,DEPENDS_ON,1.0,L'actif IT-04504 dépend de IT-01690.
IT-07407,IT-00078,DEPENDS_ON,1.0,L'actif IT-07407 dépend de IT-00078.
IT-06350,IT-02426,DEPENDS_ON,1.0,L'actif IT-06350 dépend de IT-02426.
IT-02375,IT-07664,DEPENDS_ON,0.8,L'actif IT-02375 dépend de IT-07664.
IT-03250,IT-05277,DEPENDS_ON,0.5,L'actif IT-03250 dépend de IT-05277.
IT-09959,IT-05536,DEPENDS_ON,0.5,L'actif IT-09959 dépend de IT-05536.
IT-08412,IT-05458,DEPENDS_ON,1.0,L'actif IT-08412 dépend de IT-05458.
IT-04652,IT-01683,DEPENDS_ON,0.8,L'actif IT-04652 dépend de IT-01683.
IT-06878,IT-06635,DEPENDS_ON,1.0,L'actif IT-06878 dépend de IT-06635.
IT-05670,IT-08306,DEPENDS_ON,0.5,L'actif IT-05670 dépend de IT-08306.
IT-06616,IT-09111,DEPENDS_ON,0.8,L'actif IT-06616 dépend de IT-09111.
IT-06579,IT-08406,DEPENDS_ON,0.8,L'actif IT-06579 dépend de IT-08406.
IT-02927,IT-09109,DEPENDS_ON,0.5,L'actif IT-02927 dépend de IT-09109.
IT-01388,IT-03349,DEPENDS_ON,1.0,L'actif IT-01388 dépend de IT-03349.
IT-06951,IT-05150,DEPENDS_ON,0.5,L'actif IT-06951 dépend de IT-05150.
IT-07132,IT-07813,DEPENDS_ON,0.5,L'actif IT-07132 dépend de IT-07813.
IT-09828,IT-09011,DEPENDS_ON,0.5,L'actif IT-09828 dépend de IT-09011.
IT-02092,IT-04013,DEPENDS_ON,1.0,L'actif IT-02092 dépend de IT-04013.
IT-02976,IT-09077,DEPENDS_ON,0.8,L'actif IT-02976 dépend de IT-09077.
IT-06167,IT-01195,DEPENDS_ON,0.5,L'actif IT-06167 dépend de IT-01195.
IT-06155,IT-02102,DEPENDS_ON,0.8,L'actif IT-06155 dépend de IT-02102.
IT-04723,IT-06562,DEPENDS_ON,0.5,L'actif IT-04723 dépend de IT-06562.
IT-00525,IT-08164,DEPENDS_ON,0.8,L'actif IT-00525 dépend de IT-08164.
IT-05572,IT-07345,DEPENDS_ON,0.5,L'actif IT-05572 dépend de IT-07345.
IT-03994,IT-09595,DEPENDS_ON,0.8,L'actif IT-03994 dépend de IT-09595.
IT-08349,IT-00983,DEPENDS_ON,1.0,L'actif IT-08349 dépend de IT-00983.
IT-00035,IT-02435,DEPENDS_ON,1.0,L'actif IT-00035 dépend de IT-02435.
IT-05165,IT-02265,DEPENDS_ON,0.5,L'actif IT-05165 dépend de IT-02265.
IT-04129,IT-08298,DEPENDS_ON,0.8,L'actif IT-04129 dépend de IT-08298.
IT-06017,IT-09420,DEPENDS_ON,1.0,L'actif IT-06017 dépend de IT-09420.
IT-01300,IT-07848,DEPENDS_ON,0.5,L'actif IT-01300 dépend de IT-07848.
IT-00425,IT-01086,DEPENDS_ON,0.8,L'actif IT-00425 dépend de IT-01086.
IT-06970,IT-02649,DEPENDS_ON,0.8,L'actif IT-06970 dépend de IT-02649.
IT-08960,IT-09377,DEPENDS_ON,0.8,L'actif IT-08960 dépend de IT-09377.
IT-01124,IT-02193,DEPENDS_ON,0.5,L'actif IT-01124 dépend de IT-02193.
IT-09599,IT-08483,DEPENDS_ON,0.8,L'actif IT-09599 dépend de IT-08483.
IT-03461,IT-07434,DEPENDS_ON,0.8,L'actif IT-03461 dépend de IT-07434.
IT-02573,IT-03489,DEPENDS_ON,0.5,L'actif IT-02573 dépend de IT-03489.
IT-02477,IT-09218,DEPENDS_ON,0.5,L'actif IT-02477 dépend de IT-09218.
IT-05525,IT-05928,DEPENDS_ON,1.0,L'actif IT-05525 dépend de IT-05928.
IT-03195,IT-09992,DEPENDS_ON,0.8,L'actif IT-03195 dépend de IT-09992.
IT-02059,IT-03438,DEPENDS_ON,0.5,L'actif IT-02059 dépend de IT-03438.
IT-04394,IT-09397,DEPENDS_ON,0.5,L'actif IT-04394 dépend de IT-09397.
IT-08631,IT-04853,DEPENDS_ON,0.5,L'actif IT-08631 dépend de IT-04853.
IT-08420,IT-03975,DEPENDS_ON,1.0,L'actif IT-08420 dépend de IT-03975.
IT-06955,IT-07691,DEPENDS_ON,0.8,L'actif IT-06955 dépend de IT-07691.
IT-02440,IT-07141,DEPENDS_ON,0.5,L'actif IT-02440 dépend de IT-07141.
IT-00279,IT-09174,DEPENDS_ON,1.0,L'actif IT-00279 dépend de IT-09174.
IT-00652,IT-08775,DEPENDS_ON,0.8,L'actif IT-00652 dépend de IT-08775.
IT-01887,IT-05601,DEPENDS_ON,1.0,L'actif IT-01887 dépend de IT-05601.
IT-02928,IT-04855,DEPENDS_ON,0.8,L'actif IT-02928 dépend de IT-04855.
IT-06016,IT-02893,DEPENDS_ON,0.5,L'actif IT-06016 dépend de IT-02893.
IT-02052,IT-02428,DEPENDS_ON,0.5,L'actif IT-02052 dépend de IT-02428.
IT-09341,IT-00324,DEPENDS_ON,0.8,L'actif IT-09341 dépend de IT-00324.
IT-01653,IT-09972,DEPENDS_ON,1.0,L'actif IT-01653 dépend de IT-09972.
IT-07553,IT-05660,DEPENDS_ON,0.8,L'actif IT-07553 dépend de IT-05660.
IT-08173,IT-05905,DEPENDS_ON,1.0,L'actif IT-08173 dépend de IT-05905.
IT-01396,IT-02700,DEPENDS_ON,1.0,L'actif IT-01396 dépend de IT-02700.
IT-01130,IT-05743,DEPENDS_ON,0.8,L'actif IT-01130 dépend de IT-05743.
IT-09719,IT-05802,DEPENDS_ON,1.0,L'actif IT-09719 dépend de IT-05802.
IT-03646,IT-07087,DEPENDS_ON,0.5,L'actif IT-03646 dépend de IT-07087.
IT-07948,IT-07393,DEPENDS_ON,0.5,L'actif IT-07948 dépend de IT-07393.
IT-01638,IT-00624,DEPENDS_ON,0.5,L'actif IT-01638 dépend de IT-00624.
IT-05952,IT-05012,DEPENDS_ON,0.8,L'actif IT-05952 dépend de IT-05012.
IT-02917,IT-07131,DEPENDS_ON,0.8,L'actif IT-02917 dépend de IT-07131.
IT-03749,IT-07821,DEPENDS_ON,0.8,L'actif IT-03749 dépend de IT-07821.
IT-02045,IT-08248,DEPENDS_ON,0.8,L'actif IT-02045 dépend de IT-08248.
IT-09230,IT-06455,DEPENDS_ON,0.8,L'actif IT-09230 dépend de IT-06455.
IT-07529,IT-00363,DEPENDS_ON,0.8,L'actif IT-07529 dépend de IT-00363.
IT-09460,IT-05600,DEPENDS_ON,0.5,L'actif IT-09460 dépend de IT-05600.
IT-09512,IT-00645,DEPENDS_ON,0.5,L'actif IT-09512 dépend de IT-00645.
IT-01697,IT-09907,DEPENDS_ON,0.5,L'actif IT-01697 dépend de IT-09907.
IT-07871,IT-05761,DEPENDS_ON,0.8,L'actif IT-07871 dépend de IT-05761.
IT-05680,IT-09628,DEPENDS_ON,1.0,L'actif IT-05680 dépend de IT-09628.
IT-04461,IT-08461,DEPENDS_ON,1.0,L'actif IT-04461 dépend de IT-08461.
IT-05064,IT-03673,DEPENDS_ON,0.8,L'actif IT-05064 dépend de IT-03673.
IT-02119,IT-06288,DEPENDS_ON,0.8,L'actif IT-02119 dépend de IT-06288.
IT-06112,IT-07549,DEPENDS_ON,0.8,L'actif IT-06112 dépend de IT-07549.
IT-01162,IT-06087,DEPENDS_ON,1.0,L'actif IT-01162 dépend de IT-06087.
IT-00746,IT-02205,DEPENDS_ON,0.5,L'actif IT-00746 dépend de IT-02205.
IT-01796,IT-06194,DEPENDS_ON,1.0,L'actif IT-01796 dépend de IT-06194.
IT-01581,IT-07818,DEPENDS_ON,1.0,L'actif IT-01581 dépend de IT-07818.
IT-06586,IT-05242,DEPENDS_ON,0.5,L'actif IT-06586 dépend de IT-05242.
IT-00319,IT-05335,DEPENDS_ON,1.0,L'actif IT-00319 dépend de IT-05335.
IT-05700,IT-07454,DEPENDS_ON,1.0,L'actif IT-05700 dépend de IT-07454.
IT-04863,IT-07516,DEPENDS_ON,1.0,L'actif IT-04863 dépend de IT-07516.
IT-04111,IT-03498,DEPENDS_ON,0.5,L'actif IT-04111 dépend de IT-03498.
IT-06178,IT-06854,DEPENDS_ON,0.5,L'actif IT-06178 dépend de IT-06854.
IT-05099,IT-09925,DEPENDS_ON,1.0,L'actif IT-05099 dépend de IT-09925.
IT-09472,IT-03902,DEPENDS_ON,0.8,L'actif IT-09472 dépend de IT-03902.
IT-03432,IT-05433,DEPENDS_ON,0.5,L'actif IT-03432 dépend de IT-05433.
IT-04541,IT-07369,DEPENDS_ON,0.8,L'actif IT-04541 dépend de IT-07369.
IT-04464,IT-08549,DEPENDS_ON,0.8,L'actif IT-04464 dépend de IT-08549.
IT-09468,IT-05537,DEPENDS_ON,1.0,L'actif IT-09468 dépend de IT-05537.
IT-03502,IT-04387,DEPENDS_ON,0.8,L'actif IT-03502 dépend de IT-04387.
IT-06031,IT-01638,DEPENDS_ON,0.8,L'actif IT-06031 dépend de IT-01638.
IT-00979,IT-00547,DEPENDS_ON,0.5,L'actif IT-00979 dépend de IT-00547.
IT-04645,IT-08796,DEPENDS_ON,0.8,L'actif IT-04645 dépend de IT-08796.
IT-03429,IT-02129,DEPENDS_ON,1.0,L'actif IT-03429 dépend de IT-02129.
IT-09064,IT-05648,DEPENDS_ON,1.0,L'actif IT-09064 dépend de IT-05648.
IT-07849,IT-06229,DEPENDS_ON,1.0,L'actif IT-07849 dépend de IT-06229.
IT-03992,IT-04122,DEPENDS_ON,1.0,L'actif IT-03992 dépend de IT-04122.
IT-03124,IT-09546,DEPENDS_ON,0.8,L'actif IT-03124 dépend de IT-09546.
IT-02554,IT-02926,DEPENDS_ON,0.8,L'actif IT-02554 dépend de IT-02926.
IT-01107,IT-06200,DEPENDS_ON,0.5,L'actif IT-01107 dépend de IT-06200.
IT-06759,IT-04798,DEPENDS_ON,0.5,L'actif IT-06759 dépend de IT-04798.
IT-09067,IT-00821,DEPENDS_ON,1.0,L'actif IT-09067 dépend de IT-00821.
IT-04029,IT-07074,DEPENDS_ON,1.0,L'actif IT-04029 dépend de IT-07074.
IT-00907,IT-02808,DEPENDS_ON,1.0,L'actif IT-00907 dépend de IT-02808.
IT-08525,IT-06500,DEPENDS_ON,0.8,L'actif IT-08525 dépend de IT-06500.
IT-06907,IT-01045,DEPENDS_ON,0.8,L'actif IT-06907 dépend de IT-01045.
IT-09613,IT-04142,DEPENDS_ON,0.5,L'actif IT-09613 dépend de IT-04142.
IT-07357,IT-00124,DEPENDS_ON,0.8,L'actif IT-07357 dépend de IT-00124.
IT-04018,IT-08673,DEPENDS_ON,0.5,L'actif IT-04018 dépend de IT-08673.
IT-01021,IT-04381,DEPENDS_ON,1.0,L'actif IT-01021 dépend de IT-04381.
IT-04786,IT-01258,DEPENDS_ON,1.0,L'actif IT-04786 dépend de IT-01258.
IT-08199,IT-09470,DEPENDS_ON,0.5,L'actif IT-08199 dépend de IT-09470.
IT-04237,IT-05715,DEPENDS_ON,0.8,L'actif IT-04237 dépend de IT-05715.
IT-01389,IT-02944,DEPENDS_ON,0.8,L'actif IT-01389 dépend de IT-02944.
IT-08286,IT-01858,DEPENDS_ON,1.0,L'actif IT-08286 dépend de IT-01858.
IT-01963,IT-05992,DEPENDS_ON,1.0,L'actif IT-01963 dépend de IT-05992.
IT-09067,IT-05899,DEPENDS_ON,0.5,L'actif IT-09067 dépend de IT-05899.
IT-00021,IT-00541,DEPENDS_ON,0.5,L'actif IT-00021 dépend de IT-00541.
IT-03642,IT-07228,DEPENDS_ON,0.5,L'actif IT-03642 dépend de IT-07228.
IT-04285,IT-02146,DEPENDS_ON,0.5,L'actif IT-04285 dépend de IT-02146.
IT-01885,IT-04261,DEPENDS_ON,1.0,L'actif IT-01885 dépend de IT-04261.
IT-06630,IT-09090,DEPENDS_ON,0.5,L'actif IT-06630 dépend de IT-09090.
IT-07257,IT-01715,DEPENDS_ON,0.8,L'actif IT-07257 dépend de IT-01715.
IT-01653,IT-09935,DEPENDS_ON,0.8,L'actif IT-01653 dépend de IT-09935.
IT-07723,IT-08216,DEPENDS_ON,0.5,L'actif IT-07723 dépend de IT-08216.
IT-07970,IT-06457,DEPENDS_ON,0.8,L'actif IT-07970 dépend de IT-06457.
IT-00077,IT-03213,DEPENDS_ON,0.5,L'actif IT-00077 dépend de IT-03213.
IT-02251,IT-02014,DEPENDS_ON,0.5,L'actif IT-02251 dépend de IT-02014.
IT-03955,IT-03825,DEPENDS_ON,0.5,L'actif IT-03955 dépend de IT-03825.
IT-08139,IT-00200,DEPENDS_ON,0.8,L'actif IT-08139 dépend de IT-00200.
IT-01147,IT-06790,DEPENDS_ON,0.8,L'actif IT-01147 dépend de IT-06790.
IT-00764,IT-09124,DEPENDS_ON,1.0,L'actif IT-00764 dépend de IT-09124.
IT-09594,IT-06896,DEPENDS_ON,0.8,L'actif IT-09594 dépend de IT-06896.
IT-03875,IT-02456,DEPENDS_ON,0.8,L'actif IT-03875 dépend de IT-02456.
IT-09895,IT-08439,DEPENDS_ON,1.0,L'actif IT-09895 dépend de IT-08439.
IT-00807,IT-09593,DEPENDS_ON,0.5,L'actif IT-00807 dépend de IT-09593.
IT-04333,IT-03284,DEPENDS_ON,0.5,L'actif IT-04333 dépend de IT-03284.
IT-02829,IT-04070,DEPENDS_ON,0.5,L'actif IT-02829 dépend de IT-04070.
IT-00628,IT-01082,DEPENDS_ON,0.8,L'actif IT-00628 dépend de IT-01082.
IT-06376,IT-03794,DEPENDS_ON,1.0,L'actif IT-06376 dépend de IT-03794.
IT-09315,IT-07815,DEPENDS_ON,0.5,L'actif IT-09315 dépend de IT-07815.
IT-09634,IT-02185,DEPENDS_ON,1.0,L'actif IT-09634 dépend de IT-02185.
IT-00462,IT-05126,DEPENDS_ON,1.0,L'actif IT-00462 dépend de IT-05126.
IT-01010,IT-06685,DEPENDS_ON,1.0,L'actif IT-01010 dépend de IT-06685.
IT-00502,IT-05576,DEPENDS_ON,0.5,L'actif IT-00502 dépend de IT-05576.
IT-03985,IT-06485,DEPENDS_ON,0.8,L'actif IT-03985 dépend de IT-06485.
IT-03915,IT-03610,DEPENDS_ON,0.8,L'actif IT-03915 dépend de IT-03610.
IT-01320,IT-08046,DEPENDS_ON,0.8,L'actif IT-01320 dépend de IT-08046.
IT-07465,IT-00945,DEPENDS_ON,0.8,L'actif IT-07465 dépend de IT-00945.
IT-05416,IT-09202,DEPENDS_ON,0.8,L'actif IT-05416 dépend de IT-09202.
IT-04013,IT-03681,DEPENDS_ON,1.0,L'actif IT-04013 dépend de IT-03681.
IT-06339,IT-07763,DEPENDS_ON,0.5,L'actif IT-06339 dépend de IT-07763.
IT-04200,IT-07501,DEPENDS_ON,1.0,L'actif IT-04200 dépend de IT-07501.
IT-09454,IT-09635,DEPENDS_ON,0.5,L'actif IT-09454 dépend de IT-09635.
IT-08034,IT-03533,DEPENDS_ON,0.8,L'actif IT-08034 dépend de IT-03533.
IT-09751,IT-04537,DEPENDS_ON,1.0,L'actif IT-09751 dépend de IT-04537.
IT-02508,IT-09055,DEPENDS_ON,0.8,L'actif IT-02508 dépend de IT-09055.
IT-04936,IT-00939,DEPENDS_ON,1.0,L'actif IT-04936 dépend de IT-00939.
IT-06762,IT-09008,DEPENDS_ON,1.0,L'actif IT-06762 dépend de IT-09008.
IT-03570,IT-06302,DEPENDS_ON,1.0,L'actif IT-03570 dépend de IT-06302.
IT-03377,IT-08764,DEPENDS_ON,0.8,L'actif IT-03377 dépend de IT-08764.
IT-06180,IT-05455,DEPENDS_ON,1.0,L'actif IT-06180 dépend de IT-05455.
IT-07580,IT-03387,DEPENDS_ON,0.8,L'actif IT-07580 dépend de IT-03387.
IT-08981,IT-07931,DEPENDS_ON,1.0,L'actif IT-08981 dépend de IT-07931.
IT-07751,IT-06302,DEPENDS_ON,1.0,L'actif IT-07751 dépend de IT-06302.
IT-00662,IT-01132,DEPENDS_ON,0.5,L'actif IT-00662 dépend de IT-01132.
IT-05064,IT-06771,DEPENDS_ON,0.8,L'actif IT-05064 dépend de IT-06771.
IT-09664,IT-04304,DEPENDS_ON,0.8,L'actif IT-09664 dépend de IT-04304.
IT-08699,IT-04642,DEPENDS_ON,0.8,L'actif IT-08699 dépend de IT-04642.
IT-06160,IT-00931,DEPENDS_ON,0.5,L'actif IT-06160 dépend de IT-00931.
IT-05336,IT-00432,DEPENDS_ON,1.0,L'actif IT-05336 dépend de IT-00432.
IT-02530,IT-03555,DEPENDS_ON,1.0,L'actif IT-02530 dépend de IT-03555.
IT-05149,IT-06851,DEPENDS_ON,0.8,L'actif IT-05149 dépend de IT-06851.
IT-08881,IT-03598,DEPENDS_ON,0.5,L'actif IT-08881 dépend de IT-03598.
IT-04572,IT-03847,DEPENDS_ON,0.8,L'actif IT-04572 dépend de IT-03847.
IT-01193,IT-09556,DEPENDS_ON,0.8,L'actif IT-01193 dépend de IT-09556.
IT-01308,IT-00508,DEPENDS_ON,0.5,L'actif IT-01308 dépend de IT-00508.
IT-04303,IT-02662,DEPENDS_ON,0.5,L'actif IT-04303 dépend de IT-02662.
IT-06026,IT-04171,DEPENDS_ON,1.0,L'actif IT-06026 dépend de IT-04171.
IT-03911,IT-02440,DEPENDS_ON,0.8,L'actif IT-03911 dépend de IT-02440.
IT-08252,IT-07129,DEPENDS_ON,1.0,L'actif IT-08252 dépend de IT-07129.
IT-07444,IT-01837,DEPENDS_ON,0.5,L'actif IT-07444 dépend de IT-01837.
IT-03028,IT-05412,DEPENDS_ON,0.5,L'actif IT-03028 dépend de IT-05412.
IT-00290,IT-03558,DEPENDS_ON,0.5,L'actif IT-00290 dépend de IT-03558.
IT-09315,IT-03939,DEPENDS_ON,0.8,L'actif IT-09315 dépend de IT-03939.
IT-08334,IT-08864,DEPENDS_ON,1.0,L'actif IT-08334 dépend de IT-08864.
IT-03410,IT-09273,DEPENDS_ON,0.8,L'actif IT-03410 dépend de IT-09273.
IT-02003,IT-05497,DEPENDS_ON,1.0,L'actif IT-02003 dépend de IT-05497.
IT-07298,IT-05781,DEPENDS_ON,0.8,L'actif IT-07298 dépend de IT-05781.
IT-09518,IT-03373,DEPENDS_ON,1.0,L'actif IT-09518 dépend de IT-03373.
IT-05780,IT-01907,DEPENDS_ON,1.0,L'actif IT-05780 dépend de IT-01907.
IT-08528,IT-05605,DEPENDS_ON,0.8,L'actif IT-08528 dépend de IT-05605.
IT-05204,IT-06511,DEPENDS_ON,1.0,L'actif IT-05204 dépend de IT-06511.
IT-04399,IT-00498,DEPENDS_ON,0.5,L'actif IT-04399 dépend de IT-00498.
IT-07324,IT-03067,DEPENDS_ON,0.5,L'actif IT-07324 dépend de IT-03067.
IT-00374,IT-09154,DEPENDS_ON,0.8,L'actif IT-00374 dépend de IT-09154.
IT-04203,IT-04091,DEPENDS_ON,0.8,L'actif IT-04203 dépend de IT-04091.
IT-07199,IT-05796,DEPENDS_ON,0.8,L'actif IT-07199 dépend de IT-05796.
IT-04062,IT-06590,DEPENDS_ON,1.0,L'actif IT-04062 dépend de IT-06590.
IT-03248,IT-07447,DEPENDS_ON,0.5,L'actif IT-03248 dépend de IT-07447.
IT-01233,IT-09094,DEPENDS_ON,1.0,L'actif IT-01233 dépend de IT-09094.
IT-06205,IT-06964,DEPENDS_ON,1.0,L'actif IT-06205 dépend de IT-06964.
IT-02615,IT-07538,DEPENDS_ON,0.5,L'actif IT-02615 dépend de IT-07538.
IT-09980,IT-05678,DEPENDS_ON,0.8,L'actif IT-09980 dépend de IT-05678.
IT-03665,IT-08142,DEPENDS_ON,1.0,L'actif IT-03665 dépend de IT-08142.
IT-07011,IT-05033,DEPENDS_ON,1.0,L'actif IT-07011 dépend de IT-05033.
IT-09160,IT-06343,DEPENDS_ON,1.0,L'actif IT-09160 dépend de IT-06343.
IT-08049,IT-07024,DEPENDS_ON,0.5,L'actif IT-08049 dépend de IT-07024.
IT-00851,IT-03276,DEPENDS_ON,0.8,L'actif IT-00851 dépend de IT-03276.
IT-08774,IT-01161,DEPENDS_ON,0.8,L'actif IT-08774 dépend de IT-01161.
IT-08736,IT-02131,DEPENDS_ON,0.5,L'actif IT-08736 dépend de IT-02131.
IT-01740,IT-07965,DEPENDS_ON,1.0,L'actif IT-01740 dépend de IT-07965.
IT-08248,IT-06953,DEPENDS_ON,1.0,L'actif IT-08248 dépend de IT-06953.
IT-07132,IT-06140,DEPENDS_ON,0.5,L'actif IT-07132 dépend de IT-06140.
IT-04925,IT-09321,DEPENDS_ON,0.8,L'actif IT-04925 dépend de IT-09321.
IT-05586,IT-09756,DEPENDS_ON,0.5,L'actif IT-05586 dépend de IT-09756.
IT-00482,IT-02740,DEPENDS_ON,1.0,L'actif IT-00482 dépend de IT-02740.
IT-02808,IT-05178,DEPENDS_ON,1.0,L'actif IT-02808 dépend de IT-05178.
IT-05630,IT-00749,DEPENDS_ON,0.5,L'actif IT-05630 dépend de IT-00749.
IT-01748,IT-07694,DEPENDS_ON,0.8,L'actif IT-01748 dépend de IT-07694.
IT-00476,IT-04851,DEPENDS_ON,0.8,L'actif IT-00476 dépend de IT-04851.
IT-07054,IT-01820,DEPENDS_ON,0.8,L'actif IT-07054 dépend de IT-01820.
IT-00199,IT-02767,DEPENDS_ON,0.5,L'actif IT-00199 dépend de IT-02767.
IT-00315,IT-06124,DEPENDS_ON,1.0,L'actif IT-00315 dépend de IT-06124.
IT-06645,IT-06257,DEPENDS_ON,0.8,L'actif IT-06645 dépend de IT-06257.
IT-01517,IT-09437,DEPENDS_ON,1.0,L'actif IT-01517 dépend de IT-09437.
IT-03831,IT-08061,DEPENDS_ON,1.0,L'actif IT-03831 dépend de IT-08061.
IT-09669,IT-03601,DEPENDS_ON,1.0,L'actif IT-09669 dépend de IT-03601.
IT-07773,IT-08416,DEPENDS_ON,1.0,L'actif IT-07773 dépend de IT-08416.
IT-00129,IT-05170,DEPENDS_ON,1.0,L'actif IT-00129 dépend de IT-05170.
IT-05049,IT-07514,DEPENDS_ON,1.0,L'actif IT-05049 dépend de IT-07514.
IT-05637,IT-01228,DEPENDS_ON,0.5,L'actif IT-05637 dépend de IT-01228.
IT-02220,IT-00933,DEPENDS_ON,0.5,L'actif IT-02220 dépend de IT-00933.
IT-02892,IT-04450,DEPENDS_ON,0.5,L'actif IT-02892 dépend de IT-04450.
IT-06888,IT-03715,DEPENDS_ON,0.5,L'actif IT-06888 dépend de IT-03715.
IT-00017,IT-06802,DEPENDS_ON,1.0,L'actif IT-00017 dépend de IT-06802.
IT-08730,IT-08818,DEPENDS_ON,0.8,L'actif IT-08730 dépend de IT-08818.
IT-00504,IT-05452,DEPENDS_ON,1.0,L'actif IT-00504 dépend de IT-05452.
IT-02288,IT-03879,DEPENDS_ON,0.8,L'actif IT-02288 dépend de IT-03879.
IT-08266,IT-02753,DEPENDS_ON,0.5,L'actif IT-08266 dépend de IT-02753.
IT-09076,IT-06514,DEPENDS_ON,1.0,L'actif IT-09076 dépend de IT-06514.
IT-00609,IT-03131,DEPENDS_ON,0.5,L'actif IT-00609 dépend de IT-03131.
IT-00302,IT-02664,DEPENDS_ON,0.8,L'actif IT-00302 dépend de IT-02664.
IT-09398,IT-01942,DEPENDS_ON,0.8,L'actif IT-09398 dépend de IT-01942.
IT-00678,IT-05479,DEPENDS_ON,0.5,L'actif IT-00678 dépend de IT-05479.
IT-04042,IT-08765,DEPENDS_ON,0.5,L'actif IT-04042 dépend de IT-08765.
IT-08746,IT-01932,DEPENDS_ON,1.0,L'actif IT-08746 dépend de IT-01932.
IT-05973,IT-00458,DEPENDS_ON,0.8,L'actif IT-05973 dépend de IT-00458.
IT-04055,IT-09775,DEPENDS_ON,1.0,L'actif IT-04055 dépend de IT-09775.
IT-06050,IT-08641,DEPENDS_ON,0.8,L'actif IT-06050 dépend de IT-08641.
IT-00915,IT-01491,DEPENDS_ON,0.8,L'actif IT-00915 dépend de IT-01491.
IT-07290,IT-02709,DEPENDS_ON,0.8,L'actif IT-07290 dépend de IT-02709.
IT-03385,IT-02695,DEPENDS_ON,0.8,L'actif IT-03385 dépend de IT-02695.
IT-03864,IT-07446,DEPENDS_ON,1.0,L'actif IT-03864 dépend de IT-07446.
IT-05208,IT-06105,DEPENDS_ON,0.8,L'actif IT-05208 dépend de IT-06105.
IT-04112,IT-06973,DEPENDS_ON,0.8,L'actif IT-04112 dépend de IT-06973.
IT-04377,IT-02867,DEPENDS_ON,0.5,L'actif IT-04377 dépend de IT-02867.
IT-02457,IT-04416,DEPENDS_ON,1.0,L'actif IT-02457 dépend de IT-04416.
IT-06594,IT-05981,DEPENDS_ON,1.0,L'actif IT-06594 dépend de IT-05981.
IT-06030,IT-09711,DEPENDS_ON,0.8,L'actif IT-06030 dépend de IT-09711.
IT-00826,IT-01933,DEPENDS_ON,0.8,L'actif IT-00826 dépend de IT-01933.
IT-09538,IT-07347,DEPENDS_ON,0.8,L'actif IT-09538 dépend de IT-07347.
IT-04929,IT-02229,DEPENDS_ON,1.0,L'actif IT-04929 dépend de IT-02229.
IT-02614,IT-06713,DEPENDS_ON,0.8,L'actif IT-02614 dépend de IT-06713.
IT-05231,IT-03283,DEPENDS_ON,0.8,L'actif IT-05231 dépend de IT-03283.
IT-08832,IT-01108,DEPENDS_ON,0.8,L'actif IT-08832 dépend de IT-01108.
IT-09666,IT-01131,DEPENDS_ON,0.5,L'actif IT-09666 dépend de IT-01131.
IT-05768,IT-06533,DEPENDS_ON,0.5,L'actif IT-05768 dépend de IT-06533.
IT-09332,IT-01976,DEPENDS_ON,0.5,L'actif IT-09332 dépend de IT-01976.
IT-06106,IT-08535,DEPENDS_ON,0.5,L'actif IT-06106 dépend de IT-08535.
IT-08604,IT-07444,DEPENDS_ON,0.8,L'actif IT-08604 dépend de IT-07444.
IT-08845,IT-00153,DEPENDS_ON,0.5,L'actif IT-08845 dépend de IT-00153.
IT-07367,IT-09572,DEPENDS_ON,0.8,L'actif IT-07367 dépend de IT-09572.
IT-08679,IT-03822,DEPENDS_ON,0.5,L'actif IT-08679 dépend de IT-03822.
IT-03995,IT-02684,DEPENDS_ON,0.5,L'actif IT-03995 dépend de IT-02684.
IT-00394,IT-08705,DEPENDS_ON,0.5,L'actif IT-00394 dépend de IT-08705.
IT-06503,IT-01872,DEPENDS_ON,0.8,L'actif IT-06503 dépend de IT-01872.
IT-04812,IT-05435,DEPENDS_ON,0.5,L'actif IT-04812 dépend de IT-05435.
IT-09044,IT-05841,DEPENDS_ON,0.8,L'actif IT-09044 dépend de IT-05841.
IT-03137,IT-02508,DEPENDS_ON,1.0,L'actif IT-03137 dépend de IT-02508.
IT-09837,IT-06593,DEPENDS_ON,0.5,L'actif IT-09837 dépend de IT-06593.
IT-01565,IT-08737,DEPENDS_ON,0.5,L'actif IT-01565 dépend de IT-08737.
IT-00774,IT-09829,DEPENDS_ON,0.8,L'actif IT-00774 dépend de IT-09829.
IT-01962,IT-03249,DEPENDS_ON,0.8,L'actif IT-01962 dépend de IT-03249.
IT-00206,IT-00950,DEPENDS_ON,1.0,L'actif IT-00206 dépend de IT-00950.
IT-07580,IT-03468,DEPENDS_ON,1.0,L'actif IT-07580 dépend de IT-03468.
IT-05169,IT-05270,DEPENDS_ON,1.0,L'actif IT-05169 dépend de IT-05270.
IT-07314,IT-03079,DEPENDS_ON,1.0,L'actif IT-07314 dépend de IT-03079.
